,avgPrice,numListings
2014-12-02,91.0723641451,1.0
2014-12-03,68.777126144,1.0
2014-12-04,46.4818881429,1.0
2014-12-05,65.1999321621,1.5
2014-12-06,83.9179761814,2.0
2014-12-07,84.4784455225,2.75
2014-12-08,85.0389148637,3.5
2014-12-09,85.5993842048,4.25
2014-12-10,86.1598535459,5.0
2014-12-11,86.720322887,5.75
2014-12-12,87.2807922281,6.5
2014-12-13,87.8412615692,7.25
2014-12-14,88.4017309104,8.0
2014-12-15,77.5539458501,7.0
2014-12-16,66.7061607898,6.0
2014-12-17,55.8583757295,5.0
2014-12-18,45.0105906692,4.0
2014-12-19,34.1628056089,3.0
2014-12-20,23.3150205486,2.0
2014-12-21,46.6338084459,2.0
2014-12-22,69.9525963431,2.0
2014-12-23,93.2713842404,2.0
2014-12-24,116.590172138,2.0
2014-12-25,112.434749642,2.07692307692
2014-12-26,108.279327146,2.15384615385
2014-12-27,104.12390465,2.23076923077
2014-12-28,99.9684821538,2.30769230769
2014-12-29,95.8130596578,2.38461538462
2014-12-30,91.6576371618,2.46153846154
2014-12-31,87.5022146659,2.53846153846
2015-01-01,83.3467921699,2.61538461538
2015-01-02,79.1913696739,2.69230769231
2015-01-03,75.0359471779,2.76923076923
2015-01-04,70.880524682,2.84615384615
2015-01-05,66.725102186,2.92307692308
2015-01-06,62.56967969,3.0
2015-01-07,62.3458251895,3.1
2015-01-08,62.1219706889,3.2
2015-01-09,61.8981161884,3.3
2015-01-10,61.6742616879,3.4
2015-01-11,61.4504071873,3.5
2015-01-12,61.2265526868,3.6
2015-01-13,61.0026981862,3.7
2015-01-14,60.7788436857,3.8
2015-01-15,60.5549891852,3.9
2015-01-16,60.3311346846,4.0
2015-01-17,61.112069318,3.8
2015-01-18,61.8930039514,3.6
2015-01-19,62.6739385847,3.4
2015-01-20,63.4548732181,3.2
2015-01-21,64.2358078514,3.0
2015-01-22,50.9788750685,3.33333333333
2015-01-23,37.7219422855,3.66666666667
2015-01-24,24.4650095025,4.0
2015-01-25,24.540615644,3.8
2015-01-26,24.6162217854,3.6
2015-01-27,24.6918279269,3.4
2015-01-28,24.7674340683,3.2
2015-01-29,24.8430402098,3.0
2015-01-30,25.9305047637,2.33333333333
2015-01-31,27.0179693175,1.66666666667
2015-02-01,28.1054338714,1.0
2015-02-02,28.2542250486,1.0
2015-02-03,28.4030162257,1.0
2015-02-04,28.5518074029,1.0
2015-02-05,28.70059858,1.0
2015-02-06,28.8493897571,1.0
2015-02-07,28.9981809343,1.0
